year,n_firms,n_emp,payroll,revenue,NAICS2017,state,payroll_per_emp,ai_firms_did_not_use,ai_firms_tested_but_did_not_use_in_production_or_service,ai_firms_low_use,ai_firms_moderate_use,ai_firms_high_use,ai_firms_dont_know,ai_firms_any_use,ai_firms_total,ai_adoption_rate,high_ai
2019,383,16222,599575,0,61,15,36.960609049439036,0,0,0,0,0,0,0,0,NA,NA
2019,2905,77436,3942466,0,62,15,50.91257296347952,1930,0,0,0,0,0,0,1930,0,High AI adoption
2019,2763,95382,3183392,0,72,15,33.375186093812246,2017,0,0,0,0,98,0,2115,0,High AI adoption
2019,1353,11425,338839,0,81,15,29.657680525164114,755,0,0,0,0,0,0,755,0,High AI adoption
2019,32,75,2199,0,99,15,29.32,0,0,0,0,0,0,0,0,NA,NA
2019,41098,626775,28081699,0,00,16,44.80347652666428,32450,143,462,283,87,2062,832,36319,0.02290811971695256,High AI adoption
2019,90,2036,163299,0,21,16,80.20579567779961,41,0,0,0,0,0,0,41,0,High AI adoption
2019,138,3726,360694,0,22,16,96.80461621041331,69,0,0,0,0,0,0,69,0,High AI adoption
2019,7233,60168,3280702,0,23,16,54.52569472144662,5701,0,0,0,0,0,0,5701,0,High AI adoption
2019,1752,38658,2390601,0,42,16,61.839748564333384,1270,0,42,0,0,108,42,1462,0.028727770177838577,High AI adoption
2019,550,14283,709761,0,51,16,49.69271161520689,430,0,0,0,0,42,0,472,0,High AI adoption
2019,1798,21395,1493383,0,52,16,69.80056087870997,921,0,52,0,0,79,52,1104,0.04710144927536232,High AI adoption
2019,4654,34710,2261348,0,54,16,65.14975511380005,3590,0,117,28,0,261,145,4141,0.035015696691620385,High AI adoption
2019,219,10198,928667,0,55,16,91.06363992939792,0,0,0,0,0,20,0,20,0,High AI adoption
2019,2735,37842,1403128,0,56,16,37.07858992653665,1997,0,0,0,0,165,0,2162,0,High AI adoption
2019,592,14935,324194,0,61,16,21.706996986943423,0,0,0,0,0,0,0,0,NA,NA
2019,4843,109267,5058652,0,62,16,46.296246808276976,3762,0,0,0,0,0,0,3762,0,High AI adoption
2019,968,7261,150490,0,71,16,20.725795344993802,721,0,0,0,0,0,0,721,0,High AI adoption
2019,3052,65315,1127304,0,72,16,17.259496287223456,2697,0,0,0,0,111,0,2808,0,High AI adoption
2019,1992,14129,441004,0,81,16,31.21268313397976,2082,0,0,0,0,0,0,2082,0,High AI adoption
2019,202,582,14737,0,99,16,25.3213058419244,169,0,0,0,0,0,0,169,0,High AI adoption
2019,245126,5527291,325964339,0,00,17,58.973616370116936,186978,1109,3244,2162,897,13471,6303,214164,0.029430716647055526,High AI adoption
2019,391,7091,588289,0,21,17,82.96276970808067,390,0,0,0,0,0,0,390,0,High AI adoption
2019,168,29496,3560610,0,22,17,120.71501220504476,59,0,0,0,0,0,0,59,0,High AI adoption
2019,28608,219578,17977177,0,23,17,81.87148530362786,24188,0,0,0,0,1286,0,25474,0,High AI adoption
2019,13919,326153,27375369,0,42,17,83.93413214043716,11016,27,68,117,0,1055,185,12468,0.014837985242220084,High AI adoption
2019,3428,124322,11684859,0,51,17,93.98866652724377,2097,35,136,57,54,249,247,2875,0.08591304347826087,High AI adoption
2019,13102,396950,44059973,0,52,17,110.99627912835369,8952,108,246,158,0,756,404,10624,0.03802710843373494,High AI adoption
2019,10607,73370,4428572,0,53,17,60.35943846258689,6470,0,0,0,0,0,0,6470,0,High AI adoption
2019,36029,426046,41199888,0,54,17,96.70291001441159,27071,339,829,507,180,1534,1516,31976,0.04741055791843883,High AI adoption
2019,1260,199796,24868699,0,55,17,124.47045486396124,849,0,40,22,0,171,62,1144,0.05419580419580419,High AI adoption
2019,13875,463991,19169969,0,56,17,41.31538973816303,11514,67,19,101,0,770,120,12591,0.009530617107457708,High AI adoption
2019,3968,181497,7389047,0,61,17,40.71167567508003,2041,0,0,0,0,0,0,2041,0,High AI adoption
2019,24124,762322,36237487,0,62,17,47.53566996623474,19463,0,347,0,0,949,347,21106,0.016440822514924666,High AI adoption
2019,4419,82265,2979447,0,71,17,36.217674588220994,3400,0,0,0,0,104,0,3504,0,High AI adoption
2019,23019,569035,11943951,0,72,17,20.98983542312863,16514,0,0,0,0,1616,0,18130,0,High AI adoption
2019,18075,135309,4986592,0,81,17,36.853365260256155,14527,0,0,0,0,890,0,15417,0,High AI adoption
2019,1237,7819,35405,0,99,17,4.528072643560558,1228,0,0,0,0,0,0,1228,0,High AI adoption
2019,102170,2717812,127615811,0,00,18,46.95534900868787,85833,267,1946,690,187,5191,2823,96937,0.029122007076761196,High AI adoption
2019,249,628,29179,0,11,18,46.46337579617835,0,0,0,0,0,0,0,0,NA,NA
2019,183,15771,1641296,0,22,18,104.07050916238666,39,0,0,0,0,0,0,39,0,High AI adoption
2019,13688,123911,7589617,0,23,18,61.25055079855703,11169,0,0,0,0,465,0,11634,0,High AI adoption
2019,5659,121790,7804083,0,42,18,64.07819196978406,5129,18,166,29,0,463,195,6000,0.0325,High AI adoption
2019,1131,39693,2718861,0,51,18,68.49724132718616,872,0,36,0,0,77,36,1021,0.03525954946131244,High AI adoption
2019,4557,133428,9598936,0,52,18,71.94094193122882,0,13,35,66,0,384,101,599,0.1686143572621035,High AI adoption
2019,4958,36335,1624068,0,53,18,44.69706894179166,4401,0,0,0,0,305,0,4706,0,High AI adoption
2019,12059,118014,9106089,0,54,18,77.16109105699324,9255,112,521,156,0,325,677,11046,0.06128915444504798,High AI adoption
2019,666,49737,4586151,0,55,18,92.20803426020869,231,0,21,0,0,39,21,312,0.0673076923076923,High AI adoption
2019,6521,210256,7120008,0,56,18,33.863518758085384,5459,0,238,0,0,342,238,6277,0.03791620200732834,High AI adoption
2019,1334,62455,1936372,0,61,18,31.0042750780562,753,0,0,0,0,0,0,753,0,High AI adoption
2019,10554,401430,19550685,0,62,18,48.7026007024886,7402,0,0,0,0,445,0,7847,0,High AI adoption
2019,2153,36070,1193350,0,71,18,33.08428056556696,1690,0,0,0,0,0,0,1690,0,High AI adoption
2019,9106,290162,5103186,0,72,18,17.587368435563583,7678,0,0,0,0,738,0,8416,0,High AI adoption
2019,6866,66698,2344927,0,81,18,35.15738103091547,6704,0,0,0,0,432,0,7136,0,High AI adoption
2019,411,529,13147,0,99,18,24.852551984877127,314,0,0,0,0,0,0,314,0,High AI adoption
2019,59463,1306141,59932445,0,00,19,45.88512649093781,51303,144,969,573,308,3159,1850,58306,0.03172915308887593,High AI adoption
2019,455,2120,102303,0,11,19,48.2561320754717,587,0,0,0,0,0,0,587,0,High AI adoption
2019,51,2033,124638,0,21,19,61.30742744712248,46,0,0,0,0,0,0,46,0,High AI adoption
2019,80,7416,769253,0,22,19,103.72882955771306,0,0,0,0,0,0,0,0,NA,NA
2019,8318,63867,4287553,0,23,19,67.13252540435593,7339,0,0,0,0,111,0,7450,0,High AI adoption
2019,3289,73391,4612811,0,42,19,62.85254322737121,2780,0,88,0,0,311,88,3267,0.026936026936026935,High AI adoption
2019,789,25879,1641708,0,51,19,63.43784535723946,597,0,0,0,0,43,0,640,0,High AI adoption
2019,4168,88559,7309964,0,52,19,82.54343432062241,3138,13,82,0,0,291,82,3606,0.02273987798114254,High AI adoption
2019,2625,8079,346033,0,53,19,42.8311672236663,2301,0,0,0,0,0,0,2301,0,High AI adoption
2019,5815,66104,3604150,0,54,19,54.52241921820162,5113,39,190,114,0,0,304,5760,0.05277777777777778,High AI adoption
2019,228,26499,2023162,0,55,19,76.34861692894071,286,0,0,0,0,22,0,308,0,High AI adoption
2019,3263,87233,3096506,0,56,19,35.496956427040224,2242,0,0,0,0,62,0,2304,0,High AI adoption
2019,731,33085,921240,0,61,19,27.8446425872752,543,0,0,0,0,0,0,543,0,High AI adoption
2019,5348,171886,7591996,0,62,19,44.168786288586624,4510,0,0,0,0,0,0,4510,0,High AI adoption
2019,5283,120343,1929573,0,72,19,16.03394464156619,4355,0,0,0,0,0,0,4355,0,High AI adoption
2019,3869,25960,800032,0,81,19,30.817873651771958,4206,0,0,0,0,0,0,4206,0,High AI adoption
2019,1151,1891,23830,0,99,19,12.601797990481227,1057,0,0,0,0,0,0,1057,0,High AI adoption
2019,54949,1199390,55662224,0,00,20,46.408777795379315,45364,180,826,632,187,2719,1645,51553,0.031908909277830584,High AI adoption
2019,899,6958,370373,0,21,20,53.229807415924114,0,0,0,0,0,0,0,0,NA,NA
2019,69,6918,722428,0,22,20,104.42729112460249,28,0,0,0,0,0,0,28,0,High AI adoption
2019,7258,69970,4277072,0,23,20,61.12722595398028,5738,0,0,0,0,0,0,5738,0,High AI adoption
2019,3122,63142,3956274,0,42,20,62.656773621361374,2496,0,49,19,0,207,68,2839,0.023952095808383235,High AI adoption
2019,668,27539,1960490,0,51,20,71.18958567849232,459,0,0,0,0,31,0,490,0,High AI adoption
2019,4103,62031,4487590,0,52,20,72.34431171511018,2683,13,66,136,0,350,202,3450,0.058550724637681156,High AI adoption
2019,2711,18164,722930,0,53,20,39.80015415106805,2735,0,0,0,0,0,0,2735,0,High AI adoption
2019,6377,80114,4610269,0,54,20,57.54635893851262,5372,82,99,43,0,391,142,6129,0.02316854299233154,High AI adoption
2019,612,30433,2967499,0,55,20,97.5092498274899,304,0,21,0,0,33,21,379,0.055408970976253295,High AI adoption
2019,2987,77632,2789529,0,56,20,35.93272104286892,3136,0,0,0,0,212,0,3348,0,High AI adoption
2019,659,18418,561873,0,61,20,30.50673254425019,261,0,0,0,0,0,0,261,0,High AI adoption
2019,5349,173723,7567633,0,62,20,43.561491569913024,4471,0,0,0,0,256,0,4727,0,High AI adoption
2019,795,12185,246517,0,71,20,20.231185884283956,790,0,0,0,0,0,0,790,0,High AI adoption
2019,4669,123911,1930506,0,72,20,15.579779034952507,3021,0,0,0,0,412,0,3433,0,High AI adoption
2019,3609,26065,756691,0,81,20,29.030922693266835,2978,0,0,0,0,0,0,2978,0,High AI adoption
2019,764,2368,23555,0,99,20,9.947212837837839,408,0,0,0,0,0,0,408,0,High AI adoption
2019,233,418,10674,0,99,21,25.535885167464116,180,0,0,0,0,0,0,180,0,High AI adoption
2019,62749,1674374,74682157,0,00,21,44.60303193910082,51659,221,869,614,174,3237,1657,58431,0.028358234498810562,High AI adoption
2019,287,11194,624408,0,21,21,55.780596748258,322,0,0,0,0,0,0,322,0,High AI adoption
2019,83,8578,791073,0,22,21,92.22114712054092,43,0,0,0,0,0,0,43,0,High AI adoption
2019,3126,70360,4443464,0,42,21,63.153268902785676,3064,16,29,21,0,181,50,3361,0.01487652484379649,High AI adoption
2019,788,27905,1425773,0,51,21,51.093818312130445,569,0,26,0,0,53,26,674,0.03857566765578635,High AI adoption
2019,3156,82399,5743434,0,52,21,69.70271483877231,2546,0,30,0,0,132,30,2738,0.01095690284879474,High AI adoption
2019,2888,15309,730302,0,53,21,47.704095630021556,2372,0,0,0,0,192,0,2564,0,High AI adoption
2019,7658,70330,4565703,0,54,21,64.918285226788,6197,69,210,75,0,450,285,7286,0.039116113093604174,High AI adoption
2019,3364,136291,3773780,0,56,21,27.68913574630753,2553,0,0,0,0,0,0,2553,0,High AI adoption
2019,788,27414,738807,0,61,21,26.949989056686366,603,0,0,0,0,0,0,603,0,High AI adoption
2019,6894,253560,12157362,0,62,21,47.946687174633226,5550,0,0,0,0,308,0,5858,0,High AI adoption
2019,1299,21481,531519,0,71,21,24.743680461803454,1234,0,0,0,0,0,0,1234,0,High AI adoption
2019,5540,187610,3058800,0,72,21,16.30403496615319,4468,0,0,0,0,373,0,4841,0,High AI adoption
2019,3883,29589,1101274,0,81,21,37.21903410051033,4026,0,0,0,0,372,0,4398,0,High AI adoption
2019,76601,1628141,77773486,0,00,22,47.76827436935744,55448,294,884,625,144,3212,1653,62260,0.026549951814969483,High AI adoption
2019,1263,45683,3945150,0,21,22,86.35925836744522,954,0,0,0,0,24,0,978,0,High AI adoption
2019,201,11071,1161107,0,22,22,104.87824044801734,59,0,0,0,0,0,0,59,0,High AI adoption
2019,8319,150387,8546323,0,23,22,56.82886818674486,5085,0,0,0,0,336,0,5421,0,High AI adoption
2019,3733,67569,4190708,0,42,22,62.02116355133271,0,18,98,0,0,266,98,480,0.20416666666666666,High AI adoption
2019,679,20899,1215399,0,51,22,58.15584477726207,469,0,0,0,0,53,0,522,0,High AI adoption
2019,4012,63543,4472587,0,52,22,70.38677745778449,2534,0,62,85,0,122,147,2950,0.04983050847457627,High AI adoption
2019,3958,22649,1177567,0,53,22,51.99200847719546,2976,0,0,0,0,330,0,3306,0,High AI adoption
2019,10998,100058,7252581,0,54,22,72.48376941374003,7897,80,169,0,0,304,169,8619,0.0196078431372549,High AI adoption
2019,3912,114380,3645861,0,56,22,31.8749868858192,2788,0,0,0,0,104,0,2892,0,High AI adoption
2019,1256,48465,1796859,0,61,22,37.07539461467038,459,0,0,0,0,0,0,459,0,High AI adoption
2019,9671,270481,12741750,0,62,22,47.10774509115243,6579,0,0,0,0,429,0,7008,0,High AI adoption
2019,1308,27283,1067049,0,71,22,39.11039841659642,979,0,0,0,0,0,0,979,0,High AI adoption
2019,7891,221046,4319983,0,72,22,19.543366539091412,5531,0,0,0,0,328,0,5859,0,High AI adoption
2019,4238,34848,1302501,0,81,22,37.37663567493113,3568,0,0,0,0,132,0,3700,0,High AI adoption
2019,187,310,7001,0,99,22,22.583870967741934,0,0,0,0,0,0,0,0,NA,NA
2019,32436,515845,24211174,0,00,23,46.9349785303725,23560,77,577,206,0,1111,783,26314,0.029756023409591853,High AI adoption
2019,1126,2786,145833,0,11,23,52.34493898061737,635,0,0,0,0,0,0,635,0,High AI adoption
2019,17,72,5161,0,21,23,71.68055555555556,0,0,0,0,0,0,0,0,NA,NA
2019,38,2003,176560,0,22,23,88.14777833250125,25,0,0,0,0,0,0,25,0,High AI adoption
2019,5270,31596,1539912,0,23,23,48.737561716673,3718,0,0,0,0,0,0,3718,0,High AI adoption
2019,1361,19077,1100140,0,42,23,57.668396498401215,1025,0,18,0,0,42,18,1103,0.016319129646418858,High AI adoption
2019,533,11206,620801,0,51,23,55.398982687845795,289,0,0,0,0,38,0,327,0,High AI adoption
2019,566,34496,2868982,0,52,23,83.16854128014842,716,0,15,0,0,22,15,768,0.01953125,High AI adoption
2019,1705,7062,330437,0,53,23,46.790852449730956,1168,0,0,0,0,0,0,1168,0,High AI adoption
2019,3359,22844,1543129,0,54,23,67.55073542286814,2507,0,245,0,0,162,245,3159,0.07755618866729978,High AI adoption
2019,154,8565,776418,0,55,23,90.65008756567426,34,0,0,0,0,0,0,34,0,High AI adoption
2019,2001,19840,690911,0,56,23,34.82414314516129,1461,0,0,0,0,0,0,1461,0,High AI adoption
2019,522,20106,668512,0,61,23,33.24937829503631,0,0,0,0,0,0,0,0,NA,NA
2019,3144,109401,5511937,0,62,23,50.38287584208554,1647,0,0,0,0,166,0,1813,0,High AI adoption
2019,983,11974,310585,0,71,23,25.938282946383833,0,0,0,0,0,0,0,0,NA,NA
2019,3580,51350,1431463,0,72,23,27.87659201557936,2587,0,0,0,0,0,0,2587,0,High AI adoption
2019,1916,9810,325453,0,81,23,33.175637104994905,1283,0,0,0,0,0,0,1283,0,High AI adoption
2019,103642,2300306,131843216,0,00,24,57.315511936238046,79067,607,1447,1093,391,4627,2931,90163,0.03250779144438406,High AI adoption
2019,469,1981,88143,0,11,24,44.49419485108531,0,0,0,0,0,0,0,0,NA,NA
2019,30,698,43849,0,21,24,62.82091690544413,0,0,0,0,0,0,0,0,NA,NA
2019,64,11019,1436425,0,22,24,130.35892549233142,34,0,0,0,0,0,0,34,0,High AI adoption
2019,14705,186555,11757476,0,23,24,63.02418053657099,11632,0,0,0,0,288,0,11920,0,High AI adoption
2019,4334,95917,6743336,0,42,24,70.30386688491092,3327,32,131,18,0,207,149,3864,0.038561076604554864,High AI adoption
2019,1391,52719,4989155,0,51,24,94.6367533526812,1018,0,28,28,0,112,56,1242,0.04508856682769726,High AI adoption
2019,3511,110116,12375180,0,52,24,112.38312325184351,2742,59,76,51,0,135,127,3190,0.03981191222570533,High AI adoption
2019,4578,31778,2044200,0,53,24,64.32752218515954,3979,0,273,0,0,69,273,4594,0.059425337396604265,High AI adoption
2019,18207,276346,26147286,0,54,24,94.61792824936855,14268,186,370,388,0,802,758,16772,0.045194371571667065,High AI adoption
2019,422,50167,5781005,0,55,24,115.23521438395758,263,0,20,0,0,32,20,335,0.05970149253731343,High AI adoption
2019,7465,218516,9731459,0,56,24,44.534308700507054,5749,0,0,0,0,475,0,6224,0,High AI adoption
2019,2219,82647,4118641,0,61,24,49.834125860587804,1123,0,0,0,0,0,0,1123,0,High AI adoption
2019,12816,389198,19557583,0,62,24,50.250985359637,8408,0,0,0,0,464,0,8872,0,High AI adoption
2019,1767,42132,1407245,0,71,24,33.4008592044052,1113,0,0,0,0,0,0,1113,0,High AI adoption
2019,9577,248828,5354352,0,72,24,21.518285723471635,7025,0,0,0,0,657,0,7682,0,High AI adoption
2019,6872,56718,2039520,0,81,24,35.95895482915476,5733,0,0,0,0,545,0,6278,0,High AI adoption
2019,186,306,5955,0,99,24,19.46078431372549,0,0,0,0,0,0,0,0,NA,NA
2019,350,642,25204,0,99,25,39.258566978193144,0,0,0,0,0,0,0,0,NA,NA
2019,138264,3257400,231305463,0,00,25,71.00922913980476,99613,637,1735,1005,184,5418,2924,111516,0.02622045267046881,High AI adoption
2019,59,1136,102770,0,21,25,90.46654929577464,0,0,0,0,0,0,0,0,NA,NA
2019,89,12873,1646981,0,22,25,127.94072865687873,36,0,0,0,0,0,0,36,0,High AI adoption
2019,19597,133753,10901797,0,23,25,81.50693442390077,16403,0,0,0,0,834,0,17237,0,High AI adoption
2019,6256,142187,13804999,0,42,25,97.09044427408975,4727,0,112,23,0,434,135,5431,0.024857300681274168,High AI adoption
2019,2413,124478,16383150,0,51,25,131.61482350294833,1476,49,62,53,21,135,136,1932,0.07039337474120083,High AI adoption
2019,5732,202635,30112101,0,52,25,148.60266489007327,3486,20,91,61,0,202,152,4012,0.03788634097706879,High AI adoption
2019,5842,59581,3904533,0,53,25,65.5331901109414,4170,0,0,0,0,135,0,4305,0,High AI adoption
2019,20864,314503,39278557,0,54,25,124.89088180398915,14199,244,724,317,135,998,1176,17793,0.06609340751981116,High AI adoption
2019,774,116575,14710789,0,55,25,126.19162770748446,0,0,31,0,0,55,31,117,0.26495726495726496,High AI adoption
2019,9666,209337,11224124,0,56,25,53.61748759177785,6522,0,0,0,0,170,0,6692,0,High AI adoption
2019,2982,219397,10502953,0,61,25,47.871908002388366,1757,0,0,0,0,0,0,1757,0,High AI adoption
2019,12524,577403,31132571,0,62,25,53.918270254917275,7766,0,0,0,0,227,0,7993,0,High AI adoption
2019,2876,58393,2353733,0,71,25,40.308478756015276,1502,0,0,0,0,0,0,1502,0,High AI adoption
2019,15088,333535,8430359,0,72,25,25.27578514998426,10178,0,0,0,0,561,0,10739,0,High AI adoption
2019,10724,68574,2478782,0,81,25,36.147548633592905,7956,0,0,0,0,485,0,8441,0,High AI adoption
2019,164166,3897623,198300875,0,00,26,50.87738732042581,131551,717,1938,1441,324,8007,3703,147681,0.025074315585620358,High AI adoption
2019,240,3992,316964,0,21,26,79.3997995991984,225,0,0,0,0,0,0,225,0,High AI adoption
2019,143,24414,2948456,0,22,26,120.76906692881134,47,0,0,0,0,0,0,47,0,High AI adoption
2019,20398,165916,10674938,0,23,26,64.33941271486776,17475,0,0,0,0,371,0,17846,0,High AI adoption
2019,8379,179220,12326115,0,42,26,68.776447941078,7761,29,60,87,0,708,147,8792,0.016719745222929936,High AI adoption
2019,2322,59913,4847240,0,51,26,80.90464506868292,1480,75,79,39,0,196,118,1987,0.059386009058882736,High AI adoption
2019,6646,185573,14570450,0,52,26,78.51600178905336,4532,55,220,160,0,206,380,5553,0.06843147848010085,High AI adoption
2019,6461,56048,2431485,0,53,26,43.38219026548673,4677,0,0,0,0,505,0,5182,0,High AI adoption
2019,19890,284932,23702370,0,54,26,83.1860584279758,14939,203,335,250,0,1078,585,17390,0.03364002300172513,High AI adoption
2019,984,127978,13013075,0,55,26,101.68212505274344,0,14,36,0,0,97,36,183,0.19672131147540983,High AI adoption
2019,9969,437596,15523296,0,56,26,35.47403541165824,8019,0,25,0,0,234,25,8303,0.0030109598940142117,High AI adoption
2019,2105,65014,1886850,0,61,26,29.022210600793674,1385,0,0,0,0,0,0,1385,0,High AI adoption
2019,20230,658922,31401909,0,62,26,47.65648893192214,14886,0,0,0,0,675,0,15561,0,High AI adoption
2019,3553,52479,1730760,0,71,26,32.98004916252215,1931,0,0,0,0,0,0,1931,0,High AI adoption
2019,14692,360596,6766233,0,72,26,18.76402677788994,12262,0,0,0,0,531,0,12793,0,High AI adoption
2019,11100,62537,2035730,0,81,26,32.55240897388746,10311,0,0,0,0,1010,0,11321,0,High AI adoption
2019,112555,2558513,146643944,0,00,27,57.31608320927038,95053,434,1991,1143,279,4105,3413,106418,0.032071642015448515,High AI adoption
2019,109,5327,515252,0,21,27,96.72461047493898,98,0,0,0,0,0,0,98,0,High AI adoption
2019,106,11737,1250543,0,22,27,106.54707335775753,53,0,0,0,0,0,0,53,0,High AI adoption
2019,16716,125736,9314258,0,23,27,74.07789336387351,15490,0,0,0,0,581,0,16071,0,High AI adoption
2019,6189,153654,12304971,0,42,27,80.08233433558514,5637,20,110,22,0,366,132,6287,0.02099570542389057,High AI adoption
2019,32300,368005,15873791,0,00,30,43.13471556092988,26314,72,588,304,76,976,968,29298,0.03303979793842583,High AI adoption
2019,1556,55942,4988669,0,51,27,89.17573558328269,1156,0,64,121,0,84,185,1610,0.11490683229813664,High AI adoption
2019,6304,158965,16820012,0,52,27,105.80953039977354,4430,12,138,119,0,279,257,5235,0.04909264565425024,High AI adoption
2019,6148,41595,2132107,0,53,27,51.258733020795766,5187,0,0,0,0,0,0,5187,0,High AI adoption
2019,15448,182750,15557797,0,54,27,85.13158413132695,12692,173,639,282,0,446,921,15153,0.060780043555731536,High AI adoption
2019,6144,166574,7055786,0,56,27,42.358267196561286,5382,0,93,0,0,186,93,5754,0.01616266944734098,High AI adoption
2019,1780,71338,2266960,0,61,27,31.777734166923658,744,0,0,0,0,0,0,744,0,High AI adoption
2019,10028,437146,20304333,0,62,27,46.44748665205675,7849,0,0,0,0,278,0,8127,0,High AI adoption
2019,2350,41258,1569342,0,71,27,38.03727761888604,1127,0,0,0,0,0,0,1127,0,High AI adoption
2019,8736,224346,4348155,0,72,27,19.381468802653046,8493,0,0,0,0,339,0,8832,0,High AI adoption
2019,7752,65314,2302907,0,81,27,35.259010319380224,7119,0,0,0,0,0,0,7119,0,High AI adoption
2019,1214,2288,35389,0,99,27,15.46722027972028,1035,0,0,0,0,0,0,1035,0,High AI adoption
2019,40189,857405,33094760,0,00,28,38.598748549401975,30046,98,594,460,106,2061,1160,34525,0.03359884141926141,High AI adoption
2019,271,4690,342443,0,21,28,73.01556503198294,218,0,0,0,0,0,0,218,0,High AI adoption
2019,346,8801,800017,0,22,28,90.90069310305647,71,0,0,0,0,0,0,71,0,High AI adoption
2019,4259,36573,1693765,0,23,28,46.31189675443633,3400,0,0,0,0,0,0,3400,0,High AI adoption
2019,2100,47412,2574649,0,42,28,54.303741668775835,1517,0,24,0,0,171,24,1736,0.013824884792626729,High AI adoption
2019,393,12157,591274,0,51,28,48.636505716870936,171,0,0,0,0,55,0,226,0,High AI adoption
2019,2034,25737,1592678,0,52,28,61.88281462485915,1497,0,14,0,0,77,14,1602,0.008739076154806492,High AI adoption
2019,2079,8772,279144,0,53,28,31.822161422708618,1231,0,0,0,0,0,0,1231,0,High AI adoption
2019,4027,30999,1719125,0,54,28,55.45743411077777,3054,0,235,0,0,188,235,3712,0.06330818965517242,High AI adoption
2019,236,7306,518988,0,55,28,71.0358609362168,146,0,16,0,0,0,16,178,0.0898876404494382,High AI adoption
2019,1569,50722,1354510,0,56,28,26.70458578131777,929,0,0,0,0,0,0,929,0,High AI adoption
2019,499,15893,368797,0,61,28,23.204995910149123,0,0,0,0,0,0,0,0,NA,NA
2019,4814,133499,5613592,0,62,28,42.04969325612926,3982,0,0,0,0,224,0,4206,0,High AI adoption
2019,579,7673,137423,0,71,28,17.909943959337937,256,0,0,0,0,0,0,256,0,High AI adoption
2019,3665,106188,1865189,0,72,28,17.564969676422947,2743,0,0,0,0,281,0,3024,0,High AI adoption
2019,2641,14364,458259,0,81,28,31.90329991645781,2157,0,0,0,0,168,0,2325,0,High AI adoption
2019,92,149,3573,0,99,28,23.97986577181208,81,0,0,0,0,0,0,81,0,High AI adoption
2019,107306,2432195,121145714,0,00,29,49.809211021320245,83449,478,1419,730,257,4279,2406,93018,0.025865961426820617,High AI adoption
2019,129,3183,217903,0,21,29,68.4583726044612,123,0,0,0,0,0,0,123,0,High AI adoption
2019,95,13901,1535001,0,22,29,110.4237824616934,31,0,0,0,0,0,0,31,0,High AI adoption
2019,14003,137028,9539696,0,23,29,69.61858890153837,9920,0,211,0,0,289,211,10631,0.01984761546420845,High AI adoption
2019,5907,143765,8763845,0,42,29,60.95951726776337,4829,20,42,32,0,356,74,5353,0.013824023911825144,High AI adoption
2019,1325,55458,4217745,0,51,29,76.05295899599697,926,0,48,37,0,57,85,1153,0.07372072853425846,High AI adoption
2019,5478,129963,10757960,0,52,29,82.77709809715073,4712,16,241,63,0,198,304,5534,0.05493314058547163,High AI adoption
2019,5130,32075,1558519,0,53,29,48.58983632112237,3915,0,0,0,0,252,0,4167,0,High AI adoption
2019,12299,155650,11770224,0,54,29,75.61981368454866,10272,205,239,121,0,556,360,11753,0.030630477324938312,High AI adoption
2019,765,88779,8405574,0,55,29,94.67975534754841,412,0,24,0,0,53,24,513,0.04678362573099415,High AI adoption
2019,6347,184558,6300833,0,56,29,34.14012397186792,5550,0,63,0,0,243,63,5919,0.010643689812468323,High AI adoption
2019,1619,78337,3615524,0,61,29,46.1534651569501,0,0,0,0,0,0,0,0,NA,NA
2019,15226,370582,17221678,0,62,29,46.471976512620685,8500,0,0,0,0,446,0,8946,0,High AI adoption
2019,2106,38656,1498978,0,71,29,38.777369619205295,901,0,0,0,0,0,0,901,0,High AI adoption
2019,9438,264320,4673732,0,72,29,17.68209745762712,7226,0,0,0,0,530,0,7756,0,High AI adoption
2019,6853,61782,2232670,0,81,29,36.1378718720663,6920,0,0,0,0,177,0,7097,0,High AI adoption
2019,792,1002,16091,0,99,29,16.05888223552894,446,0,0,0,0,0,0,446,0,High AI adoption
2019,5035,23727,1362403,0,23,30,57.41994352425507,4944,0,0,0,0,0,0,4944,0,High AI adoption
2019,679,15106,603330,0,61,32,39.93975903614458,354,0,0,0,0,0,0,354,0,High AI adoption
2019,360,965,31124,0,11,30,32.25284974093264,0,0,0,0,0,0,0,0,NA,NA
2019,377,6942,627492,0,21,30,90.39066551426102,187,0,0,0,0,0,0,187,0,High AI adoption
2019,96,2898,260358,0,22,30,89.84057971014492,0,0,0,0,0,0,0,0,NA,NA
2019,1230,23294,1361129,0,42,30,58.43260066970035,924,0,14,0,0,42,14,994,0.014084507042253521,High AI adoption
2019,431,7563,417885,0,51,30,55.25386751289171,307,0,0,0,0,22,0,329,0,High AI adoption
2019,1229,14639,983830,0,52,30,67.20609331238472,869,0,0,0,0,51,0,920,0,High AI adoption
2019,2264,7491,289570,0,53,30,38.65572019757042,1650,0,0,0,0,0,0,1650,0,High AI adoption
2019,3790,21393,1194518,0,54,30,55.83686252512504,3045,43,118,35,0,138,153,3532,0.043318233295583236,High AI adoption
2019,109,2619,227733,0,55,30,86.95418098510882,19,0,0,0,0,0,0,19,0,High AI adoption
2019,1404,15987,565533,0,56,30,35.374554325389376,1144,0,0,0,0,0,0,1144,0,High AI adoption
2019,578,6967,150258,0,61,30,21.56710205253337,0,0,0,0,0,0,0,0,NA,NA
