year,state,naics_sector,naics_label,n_emp,n_firms,payroll,revenue,avg_wage,revenue_per_firm
2018,55,22,Utilities,12344,76,1330473,0,107782.97148412184,0
2018,55,23,Construction,151335,14622,10863344,0,71783.42088743516,0
2018,55,31-33,Manufacturing,485323,7761,28157597,0,58018.262064645605,0
2018,55,42,Wholesale Trade,133134,5848,8060120,0,60541.40940706356,0
2018,55,44-45,Retail Trade,326644,10788,8836056,0,27051.0280305164,0
2018,55,48-49,Transportation,100973,4947,4458198,0,44152.377368207344,0
2018,55,51,Information,54113,1013,4486172,0,82903.77543289043,0
2018,55,52,Finance and Insurance,141232,4404,11121921,0,78749.29902571655,0
2018,55,53,Real Estate,39375,4036,1380044,0,35048.736507936504,0
2018,55,54,Professional Services,107488,10487,8086985,0,75236.16589758857,0
2018,55,55,Management,83698,1060,7857199,0,93875.58842505197,0
2018,55,56,Administrative Services,158824,5510,5090339,0,32050.18762907369,0
2018,55,61,Educational Services,56975,1376,2085323,0,36600.666959192626,0
2018,55,62,Health Care,389799,10241,20107965,0,51585.47097350173,0
2018,55,71,Arts and Recreation,51122,2624,1464450,0,28646.17972692774,0
2018,55,72,Food Services,233568,11499,3651680,0,15634.333470338403,0
2018,55,81,Other Services,47336,7565,1453902,0,30714.509041744128,0
2018,56,11,Agriculture,63,32,4308,0,68380.95238095238,0
2018,56,21,Mining,18726,577,1643022,0,87740.14738865748,0
2018,56,22,Utilities,2441,57,226153,0,92647.68537484638,0
2018,56,23,Construction,14668,2526,798605,0,54445.39132806109,0
2018,56,31-33,Manufacturing,9696,551,727097,0,74989.37706270628,0
2018,56,42,Wholesale Trade,5846,517,342149,0,58527.02702702703,0
2018,56,44-45,Retail Trade,27173,1958,793745,0,29210.79748279542,0
2018,56,48-49,Transportation,8728,722,462304,0,52967.91934005499,0
2018,56,51,Information,2973,233,138204,0,46486.37739656912,0
2018,56,52,Finance and Insurance,8103,656,443021,0,54673.70109835863,0
2018,56,53,Real Estate,4911,1062,237607,0,48382.610466300146,0
2018,56,56,Administrative Services,6263,1061,229625,0,36663.73942200223,0
2018,56,61,Educational Services,1963,176,53729,0,27370.860927152316,0
2018,56,62,Health Care,19945,1549,954393,0,47851.2409125094,0
2018,56,71,Arts and Recreation,6700,496,128820,0,19226.86567164179,0
2018,56,72,Food Services,50160,1644,1070164,0,21335.007974481658,0
2018,56,81,Other Services,3809,937,141575,0,37168.54817537411,0
2019,01,21,Mining,6707,173,518145,0,77254.36111525272,0
2019,01,22,Utilities,14856,104,1592107,0,107169.29186860527,0
2019,01,23,Construction,75038,7107,4124895,0,54970.748154268505,0
2019,01,31-33,Manufacturing,263272,3677,14570775,0,55344.94743079401,0
2019,01,42,Wholesale Trade,80775,3736,4695741,0,58133.59331476323,0
2019,01,44-45,Retail Trade,238108,10642,5857132,0,24598.635913115057,0
2019,01,48-49,Transportation,60492,2487,2921179,0,48290.33591218673,0
2019,01,51,Information,26646,810,1587914,0,59592.95954364633,0
2019,01,52,Finance and Insurance,74088,3114,5483431,0,74012.40416801641,0
2019,01,53,Real Estate,28728,3146,1058021,0,36828.91255917572,0
2019,01,54,Professional Services,121811,8342,10226335,0,83952.47555639474,0
2019,01,55,Management,17624,494,1793109,0,101742.45347253745,0
2019,01,56,Administrative Services,151903,4127,5130802,0,33776.83126732191,0
2019,01,61,Educational Services,21567,637,692807,0,32123.475680437707,0
2019,01,62,Health Care,211725,7611,9166370,0,43293.75368992797,0
2019,01,71,Arts and Recreation,15272,881,274841,0,17996.398638030383,0
2019,01,72,Food Services,191098,6276,2997536,0,15685.857518132058,0
2019,01,81,Other Services,38120,5004,1445292,0,37914.27072402938,0
2019,02,21,Mining,8609,144,1116366,0,129674.29434312928,0
2019,02,22,Utilities,1993,53,211997,0,106370.79779227296,0
2019,02,23,Construction,15771,2460,1517717,0,96234.67123200811,0
2019,02,31-33,Manufacturing,13875,475,897025,0,64650.45045045045,0
2019,02,42,Wholesale Trade,7312,514,520965,0,71247.94857768052,0
2019,02,44-45,Retail Trade,39051,1831,1216266,0,31145.578858415916,0
2019,02,48-49,Transportation,17277,870,1510274,0,87415.29200671412,0
2019,02,51,Information,6171,178,447567,0,72527.46718522119,0
2019,02,52,Finance and Insurance,5524,447,433942,0,78555.75669804489,0
2019,02,53,Real Estate,3391,880,161764,0,47703.92214685933,0
2019,02,54,Professional Services,19464,1784,1582635,0,81310.88162762023,0
2019,02,56,Administrative Services,19631,914,1036315,0,52789.72034027813,0
2019,02,62,Health Care,41343,1876,2694891,0,65183.73122414919,0
2019,02,71,Arts and Recreation,4986,469,79982,0,16041.315683914961,0
2019,02,72,Food Services,32166,1958,933404,0,29018.34234906423,0
2019,02,81,Other Services,3277,723,140528,0,42883.12480927678,0
2019,04,21,Mining,10534,142,755989,0,71766.56540725271,0
2019,04,22,Utilities,11845,176,1221865,0,103154.4955677501,0
2019,04,23,Construction,199760,13268,11659396,0,58367.020424509414,0
2019,04,31-33,Manufacturing,157176,4031,10133123,0,64469.91270931949,0
2019,04,42,Wholesale Trade,102031,5651,7360462,0,72139.46741676549,0
2019,04,44-45,Retail Trade,316296,9161,9915818,0,31349.8052457192,0
2019,04,48-49,Transportation,99156,2989,5176569,0,52206.31126709428,0
2019,04,51,Information,62108,1517,4486327,0,72234.28543826882,0
2019,04,52,Finance and Insurance,182232,5024,14299228,0,78467.16273760921,0
2019,04,53,Real Estate,50287,8701,3131465,0,62271.85952631893,0
2019,04,54,Professional Services,155869,16998,12239004,0,78521.09142934131,0
2019,04,56,Administrative Services,288889,7210,10797739,0,37376.774470471355,0
2019,04,61,Educational Services,73597,1930,2901517,0,39424.39229859913,0
2019,04,62,Health Care,350344,14558,18795441,0,53648.53115794762,0
2019,04,71,Arts and Recreation,72353,1766,1928490,0,26653.9051594267,0
2019,04,72,Food Services,299334,8802,6159677,0,20577.93969278465,0
2019,04,81,Other Services,59604,7206,2113011,0,35450.825447956515,0
2019,05,11,Agriculture,3225,757,181415,0,56252.71317829457,0
2019,05,21,Mining,3548,235,238528,0,67228.86133032694,0
2019,05,22,Utilities,7160,129,685660,0,95762.56983240224,0
2019,05,23,Construction,47012,5750,2410337,0,51270.675572194334,0
2019,05,31-33,Manufacturing,157074,2225,7479707,0,47619.001235086645,0
2019,05,42,Wholesale Trade,39841,2479,2238638,0,56189.30247734745,0
2019,05,44-45,Retail Trade,139296,6175,3789174,0,27202.317367332875,0
2019,05,48-49,Transportation,58098,2068,2760292,0,47510.964232847946,0
2019,05,51,Information,20270,597,1353556,0,66776.31968426246,0
2019,05,52,Finance and Insurance,38879,2624,2729557,0,70206.46107152961,0
2019,05,53,Real Estate,10511,2671,423470,0,40288.2694320236,0
2019,05,54,Professional Services,42171,5523,2376461,0,56352.96767921083,0
2019,05,56,Administrative Services,71886,2368,1844673,0,25661.088389950757,0
2019,05,61,Educational Services,16775,609,414063,0,24683.33830104322,0
2019,05,62,Health Care,181443,5712,8215791,0,45280.286370926406,0
2019,05,71,Arts and Recreation,9136,962,190924,0,20897.985989492117,0
2019,05,72,Food Services,114664,4215,1813391,0,15814.82418195772,0
2019,05,81,Other Services,18335,2968,594782,0,32439.70548131988,0
2019,06,11,Agriculture,135468,2892,4603277,0,33980.54891192016,0
2019,06,21,Mining,23557,538,2084839,0,88501.88903510633,0
2019,06,22,Utilities,60129,540,8254374,0,137277.75283141245,0
2019,06,23,Construction,871500,77164,62926183,0,72204.45553643144,0
2019,06,31-33,Manufacturing,1156486,34452,84407628,0,72986.29468925695,0
2019,06,42,Wholesale Trade,857436,50124,75408447,0,87946.44381621486,0
2019,06,44-45,Retail Trade,1677511,68420,58041854,0,34599.98414317402,0
2019,06,48-49,Transportation,576721,22745,32009932,0,55503.323097303546,0
2019,06,51,Information,669968,19185,123736734,0,184690.51357676784,0
2019,06,52,Finance and Insurance,643444,30463,79480954,0,123524.2756168369,0
2019,06,53,Real Estate,299637,45734,19893302,0,66391.3401882945,0
2019,06,54,Professional Services,1300908,120402,145433460,0,111793.80863212464,0
2019,06,55,Management,369113,3263,55190921,0,149523.10268129272,0
2019,06,56,Administrative Services,1666820,38336,85297257,0,51173.646224547345,0
2019,06,61,Educational Services,417617,13389,18359707,0,43963.025930457814,0
2019,06,62,Health Care,1960323,93747,116083903,0,59216.722448290406,0
2019,06,71,Arts and Recreation,349010,27570,19480163,0,55815.48666227329,0
2019,06,72,Food Services,1739392,67177,45104141,0,25930.98105544926,0
2019,06,81,Other Services,330904,43901,11766717,0,35559.30723110026,0
2019,08,21,Mining,28416,1068,3410115,0,120006.86233108108,0
2019,08,22,Utilities,8772,217,908392,0,103555.85955312358,0
2019,08,23,Construction,191963,19734,12919861,0,67303.91273318295,0
2019,08,31-33,Manufacturing,131797,4980,8469064,0,64258.397383855474,0
2019,08,42,Wholesale Trade,100040,5613,8011730,0,80085.26589364254,0
2019,08,44-45,Retail Trade,271433,11932,8848776,0,32600.221785855072,0
2019,08,48-49,Transportation,94964,3549,5321136,0,56033.19152520955,0
2019,08,51,Information,88372,2330,9021446,0,102084.89114199068,0
2019,08,52,Finance and Insurance,118414,6126,10864446,0,91749.67486952557,0
2019,08,53,Real Estate,51675,11868,2683497,0,51930.27576197388,0
2019,08,54,Professional Services,204218,24967,18616480,0,91159.83899558315,0
2019,08,56,Administrative Services,290609,8003,15718768,0,54089.06124724286,0
2019,08,61,Educational Services,51692,2526,1722391,0,33320.26232299002,0
2019,08,62,Health Care,281336,13111,15198539,0,54022.73082719595,0
2019,08,71,Arts and Recreation,58062,3198,2218570,0,38210.3613378802,0
2019,08,72,Food Services,291805,10699,6372213,0,21837.230342180566,0
2019,08,81,Other Services,50159,8097,1842362,0,36730.43720967324,0
2019,09,21,Mining,600,36,39025,0,65041.666666666664,0
2019,09,22,Utilities,8041,56,987876,0,122854.86879741326,0
2019,09,23,Construction,45470,7233,3393192,0,74624.85155047284,0
2019,09,31-33,Manufacturing,164968,3688,12588986,0,76311.68469036419,0
2019,09,42,Wholesale Trade,84141,3367,6707042,0,79711.93591709156,0
2019,09,44-45,Retail Trade,172269,8801,5120882,0,29726.079561615847,0
2019,09,51,Information,37719,1078,4128022,0,109441.44860680294,0
2019,09,52,Finance and Insurance,131524,3275,18254739,0,138793.97676469694,0
2019,09,53,Real Estate,20982,2638,1156308,0,55109.52244781241,0
2019,09,54,Professional Services,104042,8116,9998455,0,96100.18069625727,0
2019,09,55,Management,28904,439,4565102,0,157940.14669249931,0
2019,09,56,Administrative Services,105472,5205,4118313,0,39046.5052336165,0
2019,09,61,Educational Services,80272,1331,3790505,0,47220.76190950767,0
2019,09,62,Health Care,263048,6876,12926655,0,49141.81062011496,0
2019,09,71,Arts and Recreation,27442,1776,743253,0,27084.505502514396,0
2019,09,72,Food Services,141409,7141,2901564,0,20518.94858177344,0
2019,09,81,Other Services,39361,5345,1236060,0,31403.165569980436,0
2019,10,21,Mining,314,16,33313,0,106092.3566878981,0
2019,10,22,Utilities,2929,18,349623,0,119365.99522021167,0
2019,10,23,Construction,21629,2547,1476570,0,68268.06602246984,0
2019,10,31-33,Manufacturing,29572,493,1953584,0,66061.95049371026,0
2019,10,42,Wholesale Trade,13904,982,1629231,0,117177.14326812429,0
2019,10,44-45,Retail Trade,61358,2657,1620145,0,26404.788291665307,0
2019,10,48-49,Transportation,17619,696,650067,0,36895.7943129576,0
2019,10,51,Information,5624,444,444159,0,78975.64011379801,0
2019,10,52,Finance and Insurance,41857,1108,4110286,0,98198.29419213034,0
2019,10,53,Real Estate,4509,1190,216665,0,48051.67442891994,0
2019,10,54,Professional Services,32595,3167,3384835,0,103845.22165976377,0
2019,10,55,Management,5981,411,609764,0,101950.1755559271,0
2019,10,56,Administrative Services,27532,1198,1157351,0,42036.57562109545,0
2019,10,61,Educational Services,7116,275,289548,0,40689.71332209106,0
2019,10,62,Health Care,60692,1711,3298984,0,54356.15896658538,0
2019,10,71,Arts and Recreation,7577,337,186966,0,24675.46522370331,0
2019,10,72,Food Services,38101,1834,756439,0,19853.520904963123,0
2019,10,81,Other Services,6807,1124,188954,0,27758.777728808578,0
2019,11,22,Utilities,2450,32,341409,0,139350.61224489796,0
2019,11,31-33,Manufacturing,967,104,49766,0,51464.32264736298,0
2019,11,42,Wholesale Trade,3705,328,325596,0,87880.16194331984,0
2019,11,44-45,Retail Trade,21752,1315,683051,0,31401.75616035307,0
2019,11,48-49,Transportation,3921,156,464739,0,118525.6312165264,0
2019,11,51,Information,25835,561,3701466,0,143273.31139926455,0
2019,11,52,Finance and Insurance,19932,612,3191588,0,160123.82099137065,0
2019,11,53,Real Estate,16133,975,1371406,0,85006.26045992685,0
2019,11,54,Professional Services,103067,5016,13912658,0,134986.54273433785,0
2019,11,55,Management,8174,265,1152095,0,140946.29312454123,0
2019,11,56,Administrative Services,23301,688,1308514,0,56156.98897043045,0
2019,11,61,Educational Services,53372,496,3089150,0,57879.59979015214,0
2019,11,62,Health Care,66957,1489,4323888,0,64577.08678704243,0
2019,11,71,Arts and Recreation,11582,337,954607,0,82421.60248661716,0
2019,11,72,Food Services,65726,2278,2117751,0,32220.901926178376,0
2019,11,81,Other Services,10173,606,257133,0,25276.02477145385,0
2019,12,21,Mining,3707,131,271408,0,73214.99865120043,0
2019,12,22,Utilities,27627,348,2949096,0,106746.87805407753,0
2019,12,23,Construction,462475,57363,24960144,0,53970.79625925726,0
2019,12,31-33,Manufacturing,349314,12864,20046817,0,57389.10264117671,0
2019,12,42,Wholesale Trade,327798,26299,20847811,0,63599.56741651871,0
2019,12,44-45,Retail Trade,1134032,47325,35073088,0,30927.776288499794,0
2019,12,48-49,Transportation,295286,14326,15415628,0,52205.75306651856,0
2019,12,51,Information,171559,5357,14998989,0,87427.58467932315,0
2019,12,52,Finance and Insurance,375631,19520,33492284,0,89162.72618607091,0
2019,12,53,Real Estate,203098,33113,10899493,0,53666.17593477041,0
2019,12,54,Professional Services,555006,76246,41503813,0,74780.83660356826,0
2019,12,55,Management,159302,1515,14805829,0,92941.89024619904,0
2019,12,56,Administrative Services,1936646,34211,88567905,0,45732.62485761466,0
2019,12,61,Educational Services,179132,6734,7052123,0,39368.30382064623,0
2019,12,62,Health Care,1095039,48498,56950857,0,52008.062726533026,0
2019,12,71,Arts and Recreation,224611,9059,6500205,0,28939.83375702882,0
2019,12,72,Food Services,1045895,32285,21861907,0,20902.582955267975,0
2019,12,81,Other Services,180209,30440,5445202,0,30216.038044714747,0
2019,13,21,Mining,6785,126,441656,0,65092.999263080324,0
2019,13,22,Utilities,23085,136,2284338,0,98953.34632878493,0
2019,13,23,Construction,200914,19877,12388959,0,61662.99511233662,0
2019,13,31-33,Manufacturing,379969,6590,20868639,0,54921.951527624624,0
2019,13,42,Wholesale Trade,241520,10902,17356204,0,71862.3882080159,0
2019,13,44-45,Retail Trade,464838,20337,13038885,0,28050.385295522312,0
2019,13,48-49,Transportation,212893,5920,11733897,0,55116.40589404067,0
2019,13,51,Information,120749,2686,12047236,0,99770.89665338844,0
2019,13,52,Finance and Insurance,162379,7373,15152805,0,93317.51642761687,0
2019,13,53,Real Estate,62728,9847,4785034,0,76282.26629256473,0
2019,13,54,Professional Services,304307,27924,23796000,0,78197.3467583723,0
2019,13,55,Management,144293,962,16784072,0,116319.37793240143,0
2019,13,56,Administrative Services,388286,11281,14350726,0,36959.16412129204,0
2019,13,61,Educational Services,98699,2978,4143752,0,41983.72830525132,0
2019,13,62,Health Care,481259,19276,25380327,0,52737.35556114275,0
2019,13,71,Arts and Recreation,48133,2982,1836719,0,38159.24625516797,0
2019,13,72,Food Services,476668,16067,8554869,0,17947.22742034288,0
2019,13,81,Other Services,77565,11581,2533090,0,32657.641977696127,0
2019,15,22,Utilities,3556,45,372432,0,104733.4083239595,0
2019,15,23,Construction,42698,3227,3113677,0,72923.2516745515,0
2019,15,31-33,Manufacturing,12045,715,535378,0,44448.15276048153,0
2019,15,42,Wholesale Trade,24873,1359,1259793,0,50649.017006392474,0
2019,15,44-45,Retail Trade,75179,2553,2522454,0,33552.64103007489,0
2019,15,48-49,Transportation,33297,742,1715448,0,51519.59636003243,0
2019,15,51,Information,11587,334,596048,0,51441.097781997065,0
2019,15,52,Finance and Insurance,17917,871,1408098,0,78590.05413852766,0
2019,15,53,Real Estate,11900,1684,630680,0,52998.31932773109,0
2019,15,54,Professional Services,26138,3124,1940610,0,74244.7777182646,0
2019,15,55,Management,8210,215,720905,0,87808.16077953715,0
2019,15,56,Administrative Services,58924,1668,2267315,0,38478.63349399226,0
2019,15,61,Educational Services,16222,383,599575,0,36960.60904943903,0
2019,15,62,Health Care,77436,2905,3942466,0,50912.57296347952,0
2019,15,72,Food Services,95382,2763,3183392,0,33375.18609381225,0
2019,15,81,Other Services,11425,1353,338839,0,29657.680525164113,0
2019,16,21,Mining,2036,90,163299,0,80205.7956777996,0
2019,16,22,Utilities,3726,138,360694,0,96804.61621041331,0
2019,16,23,Construction,60168,7233,3280702,0,54525.69472144661,0
2019,16,31-33,Manufacturing,65293,1780,3928378,0,60165.377605562615,0
2019,16,42,Wholesale Trade,38658,1752,2390601,0,61839.748564333386,0
2019,16,44-45,Retail Trade,76750,4165,2272798,0,29613.00325732899,0
2019,16,48-49,Transportation,18624,1677,777826,0,41764.712199312715,0
2019,16,51,Information,14283,550,709761,0,49692.71161520689,0
2019,16,52,Finance and Insurance,21395,1798,1493383,0,69800.56087870998,0
2019,16,54,Professional Services,34710,4654,2261348,0,65149.755113800056,0
2019,16,55,Management,10198,219,928667,0,91063.63992939792,0
2019,16,56,Administrative Services,37842,2735,1403128,0,37078.58992653665,0
2019,16,61,Educational Services,14935,592,324194,0,21706.99698694342,0
2019,16,62,Health Care,109267,4843,5058652,0,46296.24680827697,0
2019,16,71,Arts and Recreation,7261,968,150490,0,20725.795344993803,0
2019,16,72,Food Services,65315,3052,1127304,0,17259.496287223457,0
2019,16,81,Other Services,14129,1992,441004,0,31212.683133979757,0
2019,17,21,Mining,7091,391,588289,0,82962.76970808067,0
2019,17,22,Utilities,29496,168,3560610,0,120715.01220504475,0
2019,17,23,Construction,219578,28608,17977177,0,81871.48530362787,0
2019,17,31-33,Manufacturing,551341,12200,34707277,0,62950.65485788287,0
2019,17,42,Wholesale Trade,326153,13919,27375369,0,83934.13214043716,0
2019,17,44-45,Retail Trade,590053,23254,17110148,0,28997.6459741752,0
2019,17,48-49,Transportation,297901,16425,15551043,0,52202.050345584605,0
2019,17,51,Information,124322,3428,11684859,0,93988.66652724377,0
2019,17,52,Finance and Insurance,396950,13102,44059973,0,110996.2791283537,0
2019,17,53,Real Estate,73370,10607,4428572,0,60359.43846258689,0
2019,17,54,Professional Services,426046,36029,41199888,0,96702.9100144116,0
2019,17,55,Management,199796,1260,24868699,0,124470.45486396125,0
2019,17,56,Administrative Services,463991,13875,19169969,0,41315.38973816302,0
2019,17,61,Educational Services,181497,3968,7389047,0,40711.67567508003,0
2019,17,62,Health Care,762322,24124,36237487,0,47535.66996623474,0
2019,17,71,Arts and Recreation,82265,4419,2979447,0,36217.674588220994,0
2019,17,72,Food Services,569035,23019,11943951,0,20989.83542312863,0
2019,17,81,Other Services,135309,18075,4986592,0,36853.365260256156,0
2019,18,11,Agriculture,628,249,29179,0,46463.37579617834,0
2019,18,21,Mining,5898,161,437313,0,74145.98168870804,0
2019,18,22,Utilities,15771,183,1641296,0,104070.50916238666,0
2019,18,23,Construction,123911,13688,7589617,0,61250.55079855703,0
2019,18,31-33,Manufacturing,522963,6984,29610111,0,56619.89662748607,0
2019,18,42,Wholesale Trade,121790,5659,7804083,0,64078.19196978406,0
2019,18,44-45,Retail Trade,348625,12028,9344632,0,26804.250986016494,0
2019,18,48-49,Transportation,133418,4792,6263801,0,46948.695078625075,0
2019,18,51,Information,39693,1131,2718861,0,68497.24132718616,0
2019,18,52,Finance and Insurance,133428,4557,9598936,0,71940.94193122882,0
2019,18,53,Real Estate,36335,4958,1624068,0,44697.06894179166,0
2019,18,54,Professional Services,118014,12059,9106089,0,77161.09105699323,0
2019,18,55,Management,49737,666,4586151,0,92208.0342602087,0
2019,18,56,Administrative Services,210256,6521,7120008,0,33863.51875808538,0
2019,18,61,Educational Services,62455,1334,1936372,0,31004.275078056202,0
2019,18,62,Health Care,401430,10554,19550685,0,48702.600702488606,0
2019,18,71,Arts and Recreation,36070,2153,1193350,0,33084.28056556695,0
2019,18,72,Food Services,290162,9106,5103186,0,17587.36843556358,0
2019,18,81,Other Services,66698,6866,2344927,0,35157.38103091547,0
2019,19,11,Agriculture,2120,455,102303,0,48256.1320754717,0
2019,19,21,Mining,2033,51,124638,0,61307.42744712248,0
2019,19,22,Utilities,7416,80,769253,0,103728.82955771305,0
2019,19,23,Construction,63867,8318,4287553,0,67132.52540435593,0
2019,19,31-33,Manufacturing,216901,2904,12348283,0,56930.50285614174,0
2019,19,42,Wholesale Trade,73391,3289,4612811,0,62852.54322737121,0
2019,19,44-45,Retail Trade,198259,6675,5010441,0,25272.19949661806,0
2019,19,48-49,Transportation,63749,3650,2857220,0,44819.84031122057,0
2019,19,51,Information,25879,789,1641708,0,63437.84535723946,0
2019,19,52,Finance and Insurance,88559,4168,7309964,0,82543.43432062241,0
2019,19,53,Real Estate,8079,2625,346033,0,42831.16722366629,0
2019,19,54,Professional Services,66104,5815,3604150,0,54522.41921820162,0
2019,19,55,Management,26499,228,2023162,0,76348.61692894071,0
2019,19,56,Administrative Services,87233,3263,3096506,0,35496.956427040226,0
2019,19,61,Educational Services,33085,731,921240,0,27844.6425872752,0
2019,19,62,Health Care,171886,5348,7591996,0,44168.78628858662,0
2019,19,72,Food Services,120343,5283,1929573,0,16033.94464156619,0
2019,19,81,Other Services,25960,3869,800032,0,30817.873651771955,0
2019,20,21,Mining,6958,899,370373,0,53229.807415924115,0
2019,20,22,Utilities,6918,69,722428,0,104427.29112460249,0
2019,20,23,Construction,69970,7258,4277072,0,61127.225953980276,0
2019,20,31-33,Manufacturing,172096,2467,9972500,0,57947.308478988474,0
2019,20,42,Wholesale Trade,63142,3122,3956274,0,62656.773621361375,0
2019,20,44-45,Retail Trade,163449,6349,4869543,0,29792.430666446413,0
2019,20,48-49,Transportation,63034,2150,2832372,0,44934.03559983501,0
2019,20,51,Information,27539,668,1960490,0,71189.58567849232,0
2019,20,52,Finance and Insurance,62031,4103,4487590,0,72344.31171511019,0
2019,20,53,Real Estate,18164,2711,722930,0,39800.15415106805,0
2019,20,54,Professional Services,80114,6377,4610269,0,57546.35893851262,0
2019,20,55,Management,30433,612,2967499,0,97509.2498274899,0
2019,20,56,Administrative Services,77632,2987,2789529,0,35932.72104286892,0
2019,20,61,Educational Services,18418,659,561873,0,30506.73254425019,0
2019,20,62,Health Care,173723,5349,7567633,0,43561.49156991302,0
2019,20,71,Arts and Recreation,12185,795,246517,0,20231.185884283957,0
2019,20,72,Food Services,123911,4669,1930506,0,15579.779034952506,0
2019,20,81,Other Services,26065,3609,756691,0,29030.92269326683,0
2019,21,21,Mining,11194,287,624408,0,55780.596748257994,0
2019,21,22,Utilities,8578,83,791073,0,92221.14712054092,0
2019,21,31-33,Manufacturing,256479,3226,14573102,0,56819.86439435587,0
2019,21,42,Wholesale Trade,70360,3126,4443464,0,63153.268902785676,0
2019,21,44-45,Retail Trade,227099,9435,6101859,0,26868.71804807595,0
2019,21,48-49,Transportation,116105,2426,5766241,0,49664.019637397185,0
2019,21,51,Information,27905,788,1425773,0,51093.81831213044,0
2019,21,52,Finance and Insurance,82399,3156,5743434,0,69702.71483877231,0
2019,21,53,Real Estate,15309,2888,730302,0,47704.095630021555,0
2019,21,54,Professional Services,70330,7658,4565703,0,64918.285226788,0
2019,21,56,Administrative Services,136291,3364,3773780,0,27689.135746307533,0
2019,21,61,Educational Services,27414,788,738807,0,26949.989056686365,0
2019,21,62,Health Care,253560,6894,12157362,0,47946.687174633225,0
2019,21,71,Arts and Recreation,21481,1299,531519,0,24743.680461803455,0
2019,21,72,Food Services,187610,5540,3058800,0,16304.034966153191,0
2019,21,81,Other Services,29589,3883,1101274,0,37219.034100510326,0
2019,22,21,Mining,45683,1263,3945150,0,86359.25836744522,0
2019,22,22,Utilities,11071,201,1161107,0,104878.24044801734,0
2019,22,23,Construction,150387,8319,8546323,0,56828.86818674486,0
2019,22,31-33,Manufacturing,115088,2684,8394485,0,72939.70700681218,0
2019,22,42,Wholesale Trade,67569,3733,4190708,0,62021.16355133271,0
2019,22,44-45,Retail Trade,207423,9556,5925512,0,28567.285209451216,0
2019,22,48-49,Transportation,69144,2846,3760398,0,54385.02256161055,0
2019,22,51,Information,20899,679,1215399,0,58155.84477726207,0
2019,22,52,Finance and Insurance,63543,4012,4472587,0,70386.7774577845,0
2019,22,53,Real Estate,22649,3958,1177567,0,51992.008477195464,0
2019,22,54,Professional Services,100058,10998,7252581,0,72483.76941374002,0
2019,22,56,Administrative Services,114380,3912,3645861,0,31874.9868858192,0
2019,22,61,Educational Services,48465,1256,1796859,0,37075.39461467038,0
2019,22,62,Health Care,270481,9671,12741750,0,47107.74509115243,0
2019,22,71,Arts and Recreation,27283,1308,1067049,0,39110.398416596414,0
2019,22,72,Food Services,221046,7891,4319983,0,19543.36653909141,0
2019,22,81,Other Services,34848,4238,1302501,0,37376.63567493113,0
2019,23,11,Agriculture,2786,1126,145833,0,52344.93898061737,0
2019,23,21,Mining,72,17,5161,0,71680.55555555556,0
2019,23,22,Utilities,2003,38,176560,0,88147.77833250124,0
2019,23,23,Construction,31596,5270,1539912,0,48737.56171667299,0
2019,23,31-33,Manufacturing,48656,1527,2837074,0,58308.821111476485,0
2019,23,42,Wholesale Trade,19077,1361,1100140,0,57668.39649840121,0
2019,23,44-45,Retail Trade,85291,3969,2472881,0,28993.457691901844,0
2019,23,48-49,Transportation,19521,1048,847430,0,43411.19819681369,0
2019,23,51,Information,11206,533,620801,0,55398.9826878458,0
2019,23,52,Finance and Insurance,34496,566,2868982,0,83168.54128014842,0
2019,23,53,Real Estate,7062,1705,330437,0,46790.852449730955,0
2019,23,54,Professional Services,22844,3359,1543129,0,67550.73542286815,0
2019,23,55,Management,8565,154,776418,0,90650.08756567426,0
2019,23,56,Administrative Services,19840,2001,690911,0,34824.14314516129,0
2019,23,61,Educational Services,20106,522,668512,0,33249.37829503631,0
2019,23,62,Health Care,109401,3144,5511937,0,50382.87584208554,0
2019,23,71,Arts and Recreation,11974,983,310585,0,25938.28294638383,0
2019,23,72,Food Services,51350,3580,1431463,0,27876.592015579357,0
2019,23,81,Other Services,9810,1916,325453,0,33175.6371049949,0
2019,24,11,Agriculture,1981,469,88143,0,44494.19485108531,0
2019,24,21,Mining,698,30,43849,0,62820.91690544412,0
2019,24,22,Utilities,11019,64,1436425,0,130358.92549233143,0
2019,24,23,Construction,186555,14705,11757476,0,63024.18053657099,0
2019,24,31-33,Manufacturing,91171,2638,6123088,0,67160.47866097772,0
2019,24,42,Wholesale Trade,95917,4334,6743336,0,70303.86688491091,0
2019,24,44-45,Retail Trade,272216,10653,7855330,0,28856.97387368854,0
2019,24,48-49,Transportation,81276,3196,4243986,0,52216.964417540235,0
2019,24,51,Information,52719,1391,4989155,0,94636.75335268119,0
2019,24,52,Finance and Insurance,110116,3511,12375180,0,112383.12325184351,0
2019,24,53,Real Estate,31778,4578,2044200,0,64327.52218515954,0
2019,24,54,Professional Services,276346,18207,26147286,0,94617.92824936855,0
2019,24,55,Management,50167,422,5781005,0,115235.21438395759,0
2019,24,56,Administrative Services,218516,7465,9731459,0,44534.308700507056,0
2019,24,61,Educational Services,82647,2219,4118641,0,49834.1258605878,0
2019,24,62,Health Care,389198,12816,19557583,0,50250.985359636994,0
2019,24,71,Arts and Recreation,42132,1767,1407245,0,33400.859204405206,0
2019,24,72,Food Services,248828,9577,5354352,0,21518.285723471636,0
